Plot_Min_Witdh,Plot_Count,Build_Min_Depth,Build_Max_Depth,Build_Min_Heigth,Build_Max_Heigth,Building_Volume,Building_Area,Green_Area,Average_FAR,Average_Build_Heigth,Gross_area,Radiation_Min,Radiation_Total,Green_Comfort,Energy_Balance
21.7131906355,20,16.8098476928,45.9393219994,14.8475247722,46.506460121,598514.27,18987.1270862636,2323.8064303187,28.5116550795,32.1966141011,598514.27,4,8340.75,0.1733,685876.68
21.7555693598,20,16.8344057612,45.5108367036,14.6859425807,46.6739206233,587133.46,17779.9507582357,3530.9827583465,28.6371643366,32.2153472305,587133.46,2.75,7977.75,0.1581,234496.47
21.7983279977,20,16.8801854556,45.1904350926,14.5499847207,46.9874102218,544460.71,16791.105940506,4519.8275760763,27.0593721212,32.325686475,544460.71,4.5,7594,0.2279,373659.32
21.8866405609,20,16.9445792992,44.9835634562,14.4899945186,47.4642168245,626285.89,19452.9405406818,1857.9929759005,30.1806014751,32.5598607991,626285.89,4,8645.25,0.1321,502014.38
21.9170122762,20,16.958398641,44.6230690247,14.3468924756,47.8341740528,565724.31,17480.100396111,3830.8331204713,27.8061603952,32.6979151194,565724.31,4.25,7700,0.1814,406474.05
21.9786653896,12,16.9884153897,44.2509959353,14.215751304,48.25055858,611919.63,17491.7689455058,3819.1645710765,29.6551284559,34.6923937573,611919.63,3.5,8227,0.3329,-294336.98
22.0015185391,12,17.0337687434,43.8173482397,14.0486559977,48.7008473282,673839.44,19453.9172669514,1857.0162496308,32.9045952112,34.8967403234,673839.44,3.5,9054,0.1105,-224229.29
22.0581973521,12,17.0815299916,43.3838123468,13.8834118956,49.1899802902,631952.15,18364.3554898863,2946.578026696,31.1911274471,35.1251945039,631952.15,3.25,8375.25,0.1397,-149518.11
22.1051339755,12,17.1020719209,42.6433238995,13.5726112311,49.5235111607,683844.00,19749.0450469123,1561.88846967,32.7193813804,35.2020483472,683844.00,0,9061,0.1009,-224235.05
22.142694465,12,17.1238649392,42.1250565439,13.3800232946,50.0840731932,637114.15,18469.1493267345,2841.7841898478,30.6711688053,35.4625842525,637114.15,2.75,8347.5,0.1402,-173222.99
22.1883403705,12,17.1770806034,41.5943743336,13.1798416245,50.6993133856,625045.03,17862.4928324389,3448.4406841434,29.5898241224,35.7529915783,625045.03,3.25,8288.5,0.1841,-302583.72
22.2367235297,12,17.2055640041,41.0272856783,12.974294651,51.3727532023,671160.13,18928.1201349293,2382.8133816529,33.1599333476,36.0762766936,671160.13,0,8515.25,0.1469,-457022.52
22.2858778287,12,17.2522571957,40.4241056907,12.7487377384,52.0997072911,645852.22,17949.031645316,3361.9018712663,32.7975778104,36.4237868488,645852.22,3.25,8057.5,0.1400,-577492.00
22.3394750458,12,17.2841761903,39.5455303786,12.4050949623,52.7337885622,587367.87,15856.6425162346,5454.2910003476,30.3020466858,36.6683802737,587367.87,2.25,7204,0.2108,-767136.52
22.3826832237,12,17.3313273006,38.869864068,12.1555497672,53.5893246198,729659.84,19763.183907791,1547.7496087912,35.6633096173,37.0836942479,729659.84,0,9036.5,0.0629,-919175.46
22.4201627913,12,17.3833573478,38.1672358993,11.8884215759,54.5225365609,700708.24,19143.97350318,2166.9600134023,34.562969491,37.5387366132,700708.24,1,8499.75,0.1531,-796474.14
22.4671854753,12,17.4393083855,37.4206542411,11.6123003284,55.5339171436,687605.42,18222.3959748218,3088.5375417604,32.9215879492,38.037225735,687605.42,2.75,8249.75,0.1585,-1073789.93
22.5076286315,12,17.4848553339,36.4290301193,11.2250021215,56.5132265236,742320.66,19493.9501479104,1816.9833686718,36.1654056646,38.4721309478,742320.66,2.75,8821,0.1213,-1251526.24
22.5507456533,12,17.5390956116,35.6162737162,10.9200447804,57.7008617218,624838.60,17754.1651637018,3556.7683528805,27.5554748658,31.3202681468,624838.60,1,8459.25,0.1430,-355680.78
22.5926748567,12,17.5933331191,34.5937092581,10.5248224176,58.8889488496,582666.82,18399.2744759487,2911.6590406335,26.9340936466,31.6154969,582666.82,3.5,8503.75,0.1637,622873.89
22.6337121728,12,17.6601064841,33.7205809291,10.195839196,60.2650454775,596609.98,17106.221847279,4204.7116693032,27.651368244,32.030066529,596609.98,0.25,7979,0.1521,-260114.59
22.6697751797,12,17.7288210769,32.8237543797,9.8562161293,61.7205725453,697379.69,19427.1954998954,1883.7380166868,30.9629815308,32.4732742488,697379.69,0,9006.5,0.0792,-599161.85
22.7010449517,12,17.7912334341,31.7479356859,9.4406102269,63.1651814698,635579.20,16872.0044754434,4438.9290411388,27.9366693695,32.8688726061,635579.20,2.75,7924.75,0.1530,-978232.88
22.7323121375,12,17.8629694918,30.8641020739,9.1086010848,64.7252593028,625797.91,17776.7076567956,3534.2258597867,28.1498201858,33.3619665607,625797.91,1.5,8332.75,0.1970,-359294.75
22.7615639832,12,17.9279945274,29.9304658823,8.7522334032,66.2248436481,715967.11,19855.7127816284,1455.2207349538,31.2008651455,33.8149442129,715967.11,2.75,9117.75,0.1701,-661598.49
22.7857437103,12,17.9907197224,29.1745714052,8.4701001909,67.6474108818,590803.85,16280.1671145134,5030.7664020688,27.107481371,34.2761984006,590803.85,2,7405.75,0.2383,-599601.37
22.8033836339,12,18.0397015151,28.4778731325,8.2065266857,68.8044530919,685716.35,18840.5096412437,2470.4238753385,30.5433751651,34.6321283543,685716.35,0,8680.25,0.1551,-724289.80
22.8161504639,12,18.073585183,28.043606083,8.0486932763,69.6087756241,706679.99,19651.6080311178,1659.3254854645,31.4014775699,34.8938728276,706679.99,2.25,8936.5,0.1521,-625116.40
22.8232024408,12,18.0822330838,27.792650158,7.9591470239,69.8959746941,758639.62,19657.5193841097,1653.4141324726,32.45325414,34.9686180355,758639.62,0,8859.25,0.1051,-1416121.95
22.822480444,12,18.0666706909,27.8152149126,7.9776140634,69.6425176474,713382.98,17594.07683415,3716.8566824322,31.5021938905,34.8685041596,713382.98,0,8038.5,0.1084,-1794250.57
22.8155589189,12,18.024726385,27.9952428629,8.054641972,68.8668435477,588324.06,16821.7621636757,4489.1713529065,27.1388079076,34.5736849614,588324.06,3,7606.25,0.2763,-280588.49
22.8041618205,12,17.9628242728,28.3333171739,8.1942293921,67.7073200663,721533.83,18864.5589662207,2446.3745503616,31.1463855668,34.1467548578,721533.83,3.25,8885,0.1500,-1259562.63
22.7858535114,12,17.8890072206,28.7793552134,8.3785458454,66.306576497,572142.61,17852.4884764354,3458.4450401468,27.1759851157,33.6398568214,572142.61,3,8120,0.2099,501600.03
22.7649692531,12,17.8045732381,29.2344618429,8.5666113415,64.7670413859,644138.66,19137.2376599584,2173.6958566239,29.2473182012,33.0745485934,644138.66,0.75,8712.5,0.1923,66014.00
22.7358547517,12,17.714519881,29.670275108,8.7493515062,63.1764072103,489191.89,15307.6568453523,6003.2766712299,23.6186220217,32.4839539807,489191.89,5,7261.25,0.2979,450729.31
20.7650761219,20,16.3407459322,48.095759674,15.5292662791,45.413493929,595046.31,18841.0584951605,2469.8750214218,27.8142885587,30.4113881116,595046.31,1.75,8198,0.1305,663704.72
20.864712378,20,16.4011821123,48.0508991212,15.5490323964,45.6199616466,575872.56,17906.7923235786,3404.1411930037,27.1246646608,30.5241302292,575872.56,2.75,7766.25,0.1266,471611.14
20.9674558114,20,16.5099652351,47.8760080992,15.4589042012,45.7314257453,609328.68,18977.9728718243,2332.960644758,29.0889878785,32.0482390822,609328.68,2,8460.75,0.1407,515891.14
21.0627482877,20,16.5183665221,47.5075515084,15.321557349,45.6726654887,584313.48,17596.1019043301,3714.8316122521,28.0619943137,31.9539576665,584313.48,2,7980.5,0.1860,182029.23
21.1793497934,20,16.5636335891,47.1459498966,15.2265870043,45.6454272907,548416.79,17444.7715146722,3866.16200191,26.9595063819,31.8961045227,548416.79,4.25,7821.75,0.1994,652849.55
21.2497167942,20,16.5967339316,46.7451821519,15.074846983,45.6041666484,567808.33,18025.0557816096,3285.8777349727,27.7559708174,31.8049071758,567808.33,2,8023.75,0.1892,656848.92
21.3690774552,20,16.6353642221,46.4701485304,14.9963785842,45.7000384795,632603.21,20043.8843487483,1267.0491678339,30.0129287809,31.8219771831,632603.21,2,8841.25,0.1764,711969.65
21.421206174,20,16.6652094886,46.3222913474,14.980006599,45.953259778,517350.78,16881.0659947351,4429.8675218471,25.9601881785,31.9533422557,517350.78,4.25,7621,0.2374,834924.61
21.5131976658,20,16.6975865737,45.910117644,14.8294911106,45.9820772859,621782.74,19145.7257729025,2165.2077436798,29.7968517323,31.9011012083,621782.74,2,8495.75,0.2169,411604.24
21.5954755762,20,16.7072085575,45.6123417524,14.7124187202,46.1824072453,557482.59,17982.6813917518,3328.2521248304,27.443636693,31.9579652329,557482.59,4,7920.25,9.5437,792472.03
21.6615391869,20,16.7568125263,45.3635208476,14.6080087323,46.4556752574,583255.55,18505.8879479397,2805.0455686425,28.4599493337,32.0605227026,583255.55,4,8166,0.1323,668962.31
21.6856781989,20,16.7922995711,44.9477496204,14.4518232585,46.6085338483,590622.46,18449.9340543534,2860.9994622288,28.7406187842,32.0736933056,590622.46,4.75,8292,0.1762,528265.81
21.7538969287,20,16.8178415167,44.5067325843,14.2921422481,46.8192794327,613723.12,18823.9880432452,2486.945473337,29.4626932983,32.1170059844,613723.12,4.75,8342,0.1420,368745.40
21.7903897936,20,16.8557080212,44.1972652355,14.168108412,47.1809193638,600951.29,18645.1192620869,2665.8142544954,29.1695382864,32.2591212616,600951.29,4.25,8278.5,0.1884,470329.83
21.8516259289,20,16.8963892487,43.8622079288,14.037025051,47.5560670703,588417.32,18148.4750690993,3162.458447483,28.4708615219,32.4054524098,588417.32,4,8040.5,0.1945,405649.48
21.903015386,20,16.9367396037,43.596550218,13.9618780445,48.0762796261,567670.39,17497.5328560113,3813.4006605709,28.0048537078,32.6565623073,567670.39,4.25,7850.5,0.2171,384911.03
21.959884188,12,16.956886102,42.9446029183,13.6725989522,48.3496533216,634835.18,18417.719046111,2893.2144704712,31.0204198928,34.5356418335,634835.18,3.5,8593.5,0.1944,-164694.45
22.0081492161,12,17.013055975,42.5222172643,13.5351333894,48.818054971,596755.81,17183.3877600182,4127.5457565641,29.4577459474,34.7626891701,596755.81,4,7905.25,0.2366,-223171.79
22.0615257809,12,17.0476200393,42.0823209747,13.3533763884,49.3516127687,668561.77,18965.9342178542,2344.999298728,32.0130829963,35.0112929246,668561.77,3.75,8757.5,0.2153,-397639.70
22.0980239754,12,17.0804357793,41.5920557865,13.1893991467,49.9363550442,630553.44,18094.5702865532,3216.3632300291,31.9137733594,35.2977739955,630553.44,3.25,8122.75,0.1480,-267954.76
22.1472053855,12,17.1270079582,41.0890391067,12.9938997048,50.5502125867,692160.44,19597.7537937073,1713.1797228749,33.2020136041,35.5892146867,692160.44,3.25,8967.25,0.2222,-431184.43
22.1897989847,12,17.1673167447,40.5560401199,12.7999604178,51.2100567451,637395.12,17953.1256566638,3357.8078599185,31.8060425469,35.9089441918,637395.12,0,8070.5,0.1401,-445319.66
22.2526570175,12,17.195704614,39.744817455,12.4648740859,51.7693514381,680237.28,19334.3939999094,1976.5395166729,33.1446977989,36.1119517094,680237.28,2.75,8709.25,0.1146,-384110.15
22.2955799634,12,17.2506798358,39.1545672482,12.2501154686,52.534808836,625782.02,17710.6799715718,3600.2535450105,31.1396897352,36.4869285563,625782.02,3,7974.75,0.3246,-393523.50
22.33960024,12,17.298515039,38.5350588182,12.0165468768,53.3777216933,640625.24,17443.4741746478,3867.4593419345,32.7484174108,36.9010123976,640625.24,3,7795.25,0.1621,-758482.99
22.3797554166,12,17.3442395526,37.8763912675,11.7708790407,54.2732169482,697373.23,18606.4019910766,2704.5315255057,33.9534552791,37.3419119455,697373.23,3,8547.75,0.1720,-1024661.21
22.4338396945,12,17.3887764085,36.9839048337,11.4303418323,55.1171042269,650267.12,17307.5470361956,4003.3864803866,32.2403048019,37.7139698324,650267.12,2.75,7740.25,0.2207,-977357.62
22.4770129473,12,17.4414173191,36.2783147344,11.1593435487,56.1569379355,597637.18,15768.6554882704,5542.2780283118,30.0279385008,38.2316182364,597637.18,2.75,6973.25,0.2328,-968808.99
22.5199638406,12,17.4948778958,35.5347399333,10.8827706792,57.2599918251,728294.33,18956.0147787349,2354.9187378474,35.5809018192,38.7850816188,728294.33,2,8442.25,0.1656,-1316191.94
22.559718246,12,17.5498582496,34.6060470038,10.523161757,58.3532223736,540564.44,16921.9206952033,4389.0128213789,25.0795641902,31.3809403082,540564.44,2.5,7653,0.2658,501143.69
22.5909715841,12,17.605699008,33.7778117704,10.2119837384,59.5697350964,650319.39,18916.2538979108,2394.6796186714,28.8981459328,31.7359591283,650319.39,0.25,8667,0.1771,-143403.98
22.6318147169,12,17.6679331226,32.8585316964,9.8589558897,60.8093431309,623469.97,18748.8796875923,2562.0538289899,27.9099311818,32.0774494579,623469.97,3.75,8565,0.2561,179869.23
22.6672496478,12,17.7285517849,32.0883621262,9.5686831114,62.1426467592,699670.05,20104.0500393347,1206.8834772475,30.6155923889,32.4951874308,699670.05,5.5,9433.75,0.1874,-283470.46
22.7025194984,12,17.7879680334,31.2363036118,9.2436496596,63.4279926703,561397.17,17093.8135474147,4217.1199691676,26.6385523259,32.8724097508,561397.17,2.5,7894,0.2184,272012.94
22.7277206653,12,17.8470536742,30.5387220499,8.9852489167,64.7016269401,640451.74,18652.8494650232,2658.0840515591,29.3117153031,33.2821003006,640451.74,2.5,8430.5,0.1725,-130012.84
22.7501695341,12,17.8957947466,29.8287629047,8.7144844982,65.8040239666,585340.93,16921.9142235503,4389.0192930319,27.2176949068,33.6101454376,585340.93,4,7872.25,0.2139,-182769.67
22.7684965668,12,17.9371688502,29.3285695163,8.5327515667,66.7288068488,585974.19,17078.9025427213,4232.0309738609,27.0010049591,33.9109429798,585974.19,4.5,7840.5,0.2086,-112096.92
22.781796279,12,17.9609992813,28.9239798835,8.3831984624,67.3220482655,758208.88,20684.8373977052,626.0961188771,32.6172584533,34.0853084201,758208.88,0.75,9492.5,0.3511,-877440.29
22.7879200362,12,17.9672433226,28.7383405409,8.321747089,67.5518797175,593446.10,16397.578365918,4913.3551506643,27.0392321617,34.1508799396,593446.10,3.25,7407.5,0.2808,-578515.38
22.7868004001,12,17.9517114274,28.6718670439,8.3027041059,67.3470787086,580950.49,16642.1536965934,4668.7798199889,27.1712686651,34.0508314191,580950.49,2.5,7561,0.2069,-262007.52
22.7795396632,12,17.9185681969,28.8114403657,8.3673856348,66.7796347896,667778.76,18034.1291250737,3276.8043915085,29.9544921948,33.8398550785,667778.76,0,8143,0.1413,-868447.46
22.7660177891,12,17.8676590269,29.0177823715,8.4561777625,65.8720351026,624748.62,17968.6942801176,3342.2392364646,28.2722943654,33.4941397112,624748.62,3.75,8245.25,0.2364,-242938.89
22.7479788426,12,17.8028941114,29.3412965595,8.5934070531,64.7500704776,596310.22,17292.9438736917,4017.9896428905,26.8428804066,33.0822585156,596310.22,2,7960.5,0.1993,-158727.90
22.7228084962,12,17.7290131773,29.6622187048,8.7299965203,63.4653137153,664502.14,18901.0882961976,2409.8452203846,28.7943434236,32.5990259605,664502.14,0.75,8639.5,0.2095,-368525.83
22.692973724,12,17.6475767603,30.009878935,8.8770038542,62.1141187655,686388.02,19322.3134062316,1988.6201103507,30.4478208235,32.0926958105,686388.02,0,9023.5,0.0632,-485232.73
20.6035569055,20,16.222898218,47.5103392965,15.282288135,45.2458173139,561870.89,17805.7840843177,3505.1494322645,26.5383176675,30.2039015357,561870.89,2,7650.25,0.1482,633448.47
20.7716279251,20,16.2779231398,47.0651131627,15.1443255402,45.0881480373,567602.30,17875.0987126882,3435.8348038941,26.5980780398,30.0561251608,567602.30,4.5,7833,0.1871,582171.17
20.8734544383,20,16.3391889514,46.9228427475,15.0355466402,45.2090192299,553130.01,17895.2619034966,3415.6716130857,26.176347687,30.0617102891,553130.01,2.75,7772.25,0.1777,814473.77
21.0091639081,20,16.4261667318,46.8405556465,15.0976608642,45.4809915861,467900.88,15469.6582222593,5841.275294323,23.0058603135,30.2283322932,467900.88,4.5,6569.25,0.2431,860600.82
21.0795029027,20,16.4431072665,46.5186098397,14.9471865838,45.4737494079,569554.49,18353.5623125343,2957.3712040479,26.4054363984,30.1491865283,569554.49,0,7848.25,0.1994,799606.70
21.1380524243,20,16.4888372178,46.1234220805,14.8407693882,45.4232796308,523196.78,16936.3196619491,4374.6138546332,25.0462415995,30.0706307286,523196.78,4.5,7280,0.1997,774828.11
21.2512132507,20,16.5451189106,45.9750438874,14.7801813469,45.7076683788,624186.05,19307.3270790401,2003.6064375421,29.6861088834,31.7284371655,624186.05,4,8603.25,0.1071,458658.36
21.3128527359,20,16.5622795344,45.5382898982,14.6333047292,45.7285597047,606177.23,19006.3992421375,2304.5342744448,29.1149164475,31.6734973425,606177.23,3,8390.25,0.1418,578057.37
21.4151345545,20,16.618677643,45.1059321215,14.4810835662,45.7507212056,594485.82,18933.4295452767,2377.5039713056,28.5759113,31.6168378394,594485.82,2,8252,1.1523,719239.88
21.4920105406,20,16.6589873093,44.8055327554,14.3595303985,45.9389561074,531100.00,17306.4537342208,4004.4797823615,26.3446794132,31.6650484629,531100.00,5,7560.75,0.2427,845835.62
21.5700196986,20,16.664589686,44.3656397122,14.2047025065,46.0223192019,557874.80,17672.0847923183,3638.848724264,27.1696714802,31.640749177,557874.80,4.75,7783.5,0.1771,625338.76
21.6390694116,20,16.6946447347,44.1125088327,14.1127992784,46.3067341922,538849.02,17052.6591847056,4258.2743318766,26.6395153531,31.7550682465,538849.02,5,7618,0.2120,596458.52
21.6861090386,20,16.7413033037,43.7190202551,13.9807872878,46.5390029027,604947.42,18750.9684101276,2559.9651064547,29.1416174644,31.8226819968,604947.42,4.25,8453.25,0.1938,465532.02
21.7116177626,20,16.7638406567,43.2697197679,13.7993645242,46.7541405474,541129.61,16790.6364002573,4520.297116325,26.8387153994,31.8585742462,541129.61,3.25,7432.25,0.1982,425435.91
21.7871228722,20,16.8288560502,42.9591349283,13.6911009816,47.1498172542,645817.81,19854.623099231,1456.3104173513,30.8094866118,32.026469845,645817.81,2,8792.5,0.1051,411896.61
21.8405035692,20,16.8653664692,42.6109658414,13.5560486519,47.5926248917,614712.05,19163.820086698,2147.1134298843,29.6808022691,32.2080846451,614712.05,2,8375.75,0.1656,529614.33
21.8722448295,20,16.8905807097,42.2539715393,13.4092100303,48.0592410527,583785.34,17744.9104342583,3566.0230823239,28.4281260581,32.3974191041,583785.34,2,7716.75,0.1864,266821.57
21.9191948353,20,16.9255864148,41.8653757713,13.2545527717,48.5501585498,643905.04,19688.8180664101,1622.1154501722,30.8604330738,32.5965366639,643905.04,2,8585,0.1380,355013.29
21.99216484,12,16.9930129924,41.5368746251,13.1510733994,49.1644467597,547557.84,16023.0567483647,5287.8767682176,27.4978747175,34.818096922,547557.84,3.75,7136.5,0.2883,-71927.38
22.0440970074,12,17.0394140152,41.0907071185,12.9914158502,49.737390522,573835.62,16378.3920960599,4932.5414205223,29.562823638,35.099200356,573835.62,2.5,7400.5,0.1825,-288581.54
22.0970026657,12,17.0637540735,40.3839476898,12.7045030753,50.1782993828,607186.03,17635.0180063393,3675.915510243,30.5034260204,35.2501729284,607186.03,0.5,7809.25,0.1668,-148166.67
22.1537142935,12,17.0938022697,39.8809417928,12.5235354889,50.8398015636,622483.37,17600.9065375173,3710.0269790649,30.9746065887,35.5760673923,622483.37,3.25,8031.25,0.2100,-399940.05
